"SPPCODE","lon","lat","bioclim_01","bioclim_04","bioclim_05","bioclim_06","bioclim_12","bioclim_15","bioclim_16","bioclim_17"
"Acrobates_pygmaeus",150.72,-34.64,15.7,3.7,25.3,5.8,1593,0.244545128245646,519,282
"Acrobates_pygmaeus",150.01,-36.64,15.5,3.6,24.9,4.6,935,0.225978329426014,282,171
"Acrobates_pygmaeus",151.29,-33.08,16.8,4,27,5.8,1007,0.346221981938371,371,149
"Acrobates_pygmaeus",152.4,-30.19,12.3,4.1,22.6,1.5,1199,0.467622501651568,477,139
"Acrobates_pygmaeus",150.88,-30.46,14.5,5.5,29.2,0.4,770,0.292494337367027,269,145
"Acrobates_pygmaeus",151.28,-33.07,16.2,4,26.2,5.8,1047,0.348882337579332,386,153
"Acrobates_pygmaeus",149.6,-36.83,12.7,4.3,24.8,0.8,920,0.229323433252992,267,168
"Acrobates_pygmaeus",151.38,-33.43,17.7,3.8,26.9,7,1297,0.29687405399131,438,213
"Acrobates_pygmaeus",151.26,-33.25,16.5,3.9,26.4,6.1,1153,0.333874563911558,417,175
"Acrobates_pygmaeus",151.19,-33.65,17.3,3.9,27.1,6.6,1220,0.280360416239556,408,200
"Acrobates_pygmaeus",149.88,-37.13,15.2,3.3,24.4,5,818,0.182904640745388,233,159
"Acrobates_pygmaeus",153.15,-29.94,19.2,3.7,28.1,8,1294,0.439903377819494,479,142
"Acrobates_pygmaeus",150.33,-30.33,15.5,5.7,30.4,1.2,880,0.278323402902776,301,175
"Acrobates_pygmaeus",150.73,-30.39,16.6,5.7,31.8,1,680,0.337682166735412,249,120
"Acrobates_pygmaeus",149.78,-30.32,19.1,5.9,34.2,3.9,641,0.31703040118276,227,119
"Acrobates_pygmaeus",144.96,-35.53,15.9,5.5,31.5,2.9,375,0.184620095382831,114,72
"Acrobates_pygmaeus",148.65,-34.82,14.6,5.7,29.9,1.9,735,0.206843097834049,230,136
"Acrobates_pygmaeus",152.76,-28.9,17.9,4.3,29.5,3.9,1083,0.517327153743459,441,99
"Acrobates_pygmaeus",149.55,-32.63,14.5,5.5,29.1,1.4,738,0.137923410702483,207,154
"Acrobates_pygmaeus",149.45,-37.29,13.2,4,24.3,2.5,926,0.134800728191289,263,212
"Acrobates_pygmaeus",150.08,-35.74,15.6,3.8,25.5,3.8,997,0.229791613870492,302,170
"Acrobates_pygmaeus",149.4,-36.97,9.9,4.3,22.3,-0.9,1020,0.161525618555449,287,215
"Acrobates_pygmaeus",150.32,-30.1,16.8,5.8,32,1.6,832,0.294133145984825,289,165
"Acrobates_pygmaeus",150.58,-29.62,17.4,5.8,32.9,1.1,715,0.323431445539718,256,128
"Acrobates_pygmaeus",147.51,-35.85,12.7,5.5,28.1,1.1,988,0.336318069173866,356,155
"Acrobates_pygmaeus",152.95,-30.59,18.8,3.9,28.7,7,1436,0.480410508055332,564,146
"Acrobates_pygmaeus",150.56,-32.98,16,4.9,29,2.6,749,0.297205144494785,263,122
"Acrobates_pygmaeus",151.28,-33.66,17.5,3.7,26.6,7.2,1300,0.269618346113729,428,220
"Acrobates_pygmaeus",151.16,-33.66,17.7,3.9,27.6,6.5,1124,0.278500061858473,377,186
"Acrobates_pygmaeus",151.46,-33.27,17.9,3.7,26.6,7.5,1234,0.307769145628237,423,200
"Acrobates_pygmaeus",151.44,-33.39,17.6,3.6,26.3,7.5,1324,0.295482708350414,446,219
"Acrobates_pygmaeus",150.12,-35.75,15.6,3.7,25.3,4,1011,0.227694374912689,306,172
"Acrobates_pygmaeus",152.45,-29.3,17,4.6,29.1,2.1,1068,0.540859673406614,449,102
"Acrobates_pygmaeus",148.47,-37.1,12.4,4.4,25.5,1.4,701,0.171232197969937,212,149
"Acrobates_pygmaeus",147.22,-36.8,11.9,4.9,26.1,1,1501,0.430785910638605,585,199
"Acrobates_pygmaeus",150.12,-36.11,15.8,3.4,24.6,5,946,0.225651765114517,292,165
"Acrobates_pygmaeus",146.42,-36.77,14.3,5.1,30.2,2.4,1051,0.383073613078669,396,154
"Acrobates_pygmaeus",153.24,-29.93,19.3,3.5,27.7,9,1384,0.444718318351752,519,158
"Acrobates_pygmaeus",144.4,-37.33,11.4,4.4,25.1,1.7,855,0.342010569782623,304,124
"Acrobates_pygmaeus",153.1,-29.92,18.9,3.8,28.2,7.3,1238,0.438336976920878,462,132
"Acrobates_pygmaeus",153,-30.06,17,4.1,27.1,4.5,1438,0.44450570235557,548,153
"Acrobates_pygmaeus",146.53,-38.2,14.3,3.9,26.5,4.1,681,0.199017154769225,212,130
"Acrobates_pygmaeus",143.38,-37.43,12.5,4.4,26.5,2.9,644,0.258527388961135,206,105
"Acrobates_pygmaeus",148.18,-36.93,7.4,4.6,20.1,-2.6,1317,0.225585268304208,417,246
"Acrobates_pygmaeus",148.7,-37.35,13.9,4.1,26.1,3.1,965,0.170134067252921,287,200
"Acrobates_pygmaeus",145.5,-37.65,14,4.1,27.6,4,976,0.216197622347621,302,169
"Acrobates_pygmaeus",148.33,-36.95,12.8,4.6,26.6,1.2,599,0.195782586836272,190,120
"Acrobates_pygmaeus",145.13,-38.15,14.6,3.5,25.5,6.2,750,0.200269845127547,226,134
"Acrobates_pygmaeus",141.53,-38.23,13.7,2.8,23,6.2,797,0.423594981462325,311,102
"Acrobates_pygmaeus",145.2,-37.47,12.6,4.2,25.1,3.9,1025,0.231695498287299,320,174
"Acrobates_pygmaeus",144.3,-37.28,11.3,4.4,25.3,1.6,869,0.375933022533177,321,119
"Acrobates_pygmaeus",146.7,-36.92,13.4,4.9,28.8,1.8,1170,0.369689017347708,430,173
"Acrobates_pygmaeus",146.53,-38.1,13.9,3.9,26.1,3.8,767,0.189714470701843,239,152
"Acrobates_pygmaeus",145.27,-37.6,14.1,4.1,27.2,4.4,748,0.180873347661277,222,138
"Acrobates_pygmaeus",142.8,-38.42,13.5,3.2,24.3,5,842,0.342379154724653,300,121
"Acrobates_pygmaeus",145.25,-37.42,12.7,4.2,25.4,3.7,1026,0.249215675057795,328,170
"Acrobates_pygmaeus",145,-37.8,14.8,3.8,26.7,5.3,648,0.154981054931036,190,129
"Acrobates_pygmaeus",146.37,-37.72,10.9,4.2,24.1,1.3,1236,0.241273069883831,389,213
"Acrobates_pygmaeus",145.33,-37.9,13.3,3.7,25,4.7,1063,0.203803698869164,316,185
"Acrobates_pygmaeus",146.6,-36.15,14.9,5.6,30.9,2.5,663,0.275987167933968,218,108
"Acrobates_pygmaeus",145.15,-38.17,14.3,3.5,25.1,6,812,0.202734015397925,244,144
"Acrobates_pygmaeus",147.93,-37.57,14,3.8,25.8,3.5,776,0.167415114052583,231,173
"Acrobates_pygmaeus",148.18,-37.5,14.4,3.9,26.4,3.6,799,0.178063490253811,238,172
"Acrobates_pygmaeus",144.57,-37.42,12.1,4.2,25.3,2.5,743,0.229621480462688,234,130
"Acrobates_pygmaeus",149.15,-37.57,14.6,3.9,25.8,3.8,970,0.148190568276817,267,197
"Acrobates_pygmaeus",145.13,-38.17,14.4,3.5,25.2,6.2,791,0.203017016641357,238,140
"Acrobates_pygmaeus",146.53,-36.8,11.9,5,26.7,1.2,1278,0.384384375167261,477,183
"Acrobates_pygmaeus",146.5,-38,13.1,3.9,25.1,3.5,926,0.177237534069229,284,188
"Acrobates_pygmaeus",145.4,-36.38,15.4,5.3,30.4,3.3,473,0.230834254466734,148,86
"Acrobates_pygmaeus",145.58,-36.25,15.6,5.3,30.6,3.5,472,0.216416908037938,146,87
"Acrobates_pygmaeus",146.22,-38.37,13.7,3.6,25.2,4.9,988,0.248500304320427,317,168
"Acrobates_pygmaeus",143.42,-37.45,12.4,4.4,26.2,2.8,667,0.25769739502264,213,109
"Acrobates_pygmaeus",145.63,-16.82,23.5,2.5,30.9,15.3,1967,0.916074944860772,1186,122
"Acrobates_pygmaeus",145.45,-37.93,13.2,3.8,25.1,4.3,1100,0.215722081559952,333,188
"Acrobates_pygmaeus",142.67,-36.9,14.5,4.6,29.1,3.8,508,0.383448917354754,187,74
"Acrobates_pygmaeus",144.57,-37.48,12.4,4.2,25.5,2.7,723,0.202936613420052,226,136
"Acrobates_pygmaeus",147.95,-37.77,14.4,3.5,25.1,4.3,739,0.150260966731742,212,161
"Acrobates_pygmaeus",145.48,-37.95,13.1,3.7,25,4.3,1094,0.209590877230783,329,189
"Acrobates_pygmaeus",144.53,-37.37,11.5,4.3,24.7,2,833,0.288332653534187,276,133
"Acrobates_pygmaeus",144.97,-37.82,14.8,3.8,26.6,5.3,630,0.15521249894285,185,126
"Acrobates_pygmaeus",143.7,-38.52,13,3.4,24.1,4.6,989,0.337285119281081,345,143
"Acrobates_pygmaeus",145.47,-37.92,13.1,3.8,25,4.2,1128,0.215971679066316,341,193
"Acrobates_pygmaeus",151.37,-33.37,17.7,3.8,27.1,6.8,1256,0.310729989978941,435,201
"Acrobates_pygmaeus",151.85,-28.77,15.5,4.8,27.9,1.9,748,0.387104463283691,281,115
"Acrobates_pygmaeus",141.6,-38.35,14.1,2.7,22.6,6.9,753,0.437187750746423,297,94
"Acrobates_pygmaeus",145.42,-38.02,13.7,3.7,25.6,4.7,949,0.195352180681674,285,170
"Acrobates_pygmaeus",144.03,-37.78,12.6,4,25.5,3.5,665,0.204557195062266,208,125
"Acrobates_pygmaeus",145.27,-37.55,13.9,4.1,27,4.2,790,0.186712207244571,235,144
"Acrobates_pygmaeus",146.02,-38.58,14.2,3.4,25.1,5.6,950,0.257107573957296,302,157
"Acrobates_pygmaeus",152.9,-27.62,20.3,4.1,30.9,7,908,0.448676840098072,343,97
"Acrobates_pygmaeus",145.15,-37.43,11.1,4.2,22.9,3.1,1142,0.249957037743658,364,188
"Acrobates_pygmaeus",147.25,-36.47,14.3,5.3,29.9,2.3,1001,0.352313675503698,361,147
"Acrobates_pygmaeus",145.53,-38.42,14.1,3.4,25,5.6,874,0.234415373029618,267,148
"Acrobates_pygmaeus",145.3,-37.88,13.6,3.8,25.4,4.8,998,0.198080748179316,295,175
"Acrobates_pygmaeus",147.87,-36.15,11,5.3,25.6,-0.2,1171,0.341364549549653,415,181
"Acrobates_pygmaeus",147.15,-36.98,6.4,5,18.4,-2.8,1956,0.348514327197633,681,280
"Acrobates_pygmaeus",145.35,-37.83,11.6,3.8,22.6,3.9,1306,0.203071143362786,388,228
"Acrobates_pygmaeus",144.1,-37.58,11.2,4.1,24.3,2.3,849,0.25198955793149,274,141
"Acrobates_pygmaeus",145.66,-18.33,23.4,3.2,32.4,12.4,1419,0.856447757641276,804,76
"Acrobates_pygmaeus",141.42,-38.17,13.6,2.9,23.3,5.9,821,0.428373365477722,323,104
"Acrobates_pygmaeus",153.12,-29.77,19.3,3.8,28.8,7.5,1148,0.43960755803184,425,124
"Acrobates_pygmaeus",145.12,-17.68,21.3,3.2,31,9.8,800,0.99714343747779,487,24
"Acrobates_pygmaeus",152.86,-29.58,18.9,4.4,30.2,4.6,1052,0.509558939294055,420,97
"Acrobates_pygmaeus",152.5,-32.15,18.2,3.7,27.2,7.6,1176,0.342821094516519,416,183
"Acrobates_pygmaeus",150.74,-34.03,17.1,4.4,28.7,4.2,755,0.272707391996687,257,126
"Acrobates_pygmaeus",151.01,-33.95,17.7,4.1,27.8,6.2,929,0.257855832388718,304,159
"Acrobates_pygmaeus",151.01,-33.93,17.7,4.1,27.9,6.1,928,0.26327805802582,306,157
"Acrobates_pygmaeus",150.18,-33.33,11.4,4.8,24.3,0.4,993,0.167486895644999,306,213
"Acrobates_pygmaeus",148.22,-36.77,7.8,4.7,20.8,-2.8,1269,0.234984455663961,408,233
"Acrobates_pygmaeus",150.25,-33.73,14.1,4.9,27.2,1.5,887,0.307558836866641,322,157
"Acrobates_pygmaeus",152.26,-32.05,17.9,4.2,29,5.5,1021,0.415332147824672,387,125
"Acrobates_pygmaeus",150.18,-33.55,13.1,4.8,26.1,1.1,829,0.237855883950776,280,163
"Acrobates_pygmaeus",151.36,-33.37,17.4,3.8,26.8,6.7,1275,0.309559693050216,442,203
"Acrobates_pygmaeus",151.05,-33.68,17,4.1,27.7,5.7,1064,0.302144339164259,374,169
"Acrobates_pygmaeus",153.5,-28.55,20,3.5,28.8,9.3,1682,0.421117263388772,623,199
"Acrobates_pygmaeus",151.32,-33.47,17.8,3.8,27.4,6.7,1253,0.294560070367883,425,205
"Acrobates_pygmaeus",150.74,-34.12,17.1,4.3,28.4,4.5,743,0.232565837414318,241,132
"Acrobates_pygmaeus",150.06,-33.42,12.5,5,26.1,0.4,744,0.17556000214425,223,144
"Acrobates_pygmaeus",151.1,-30.23,15.6,5.5,30.3,0.5,739,0.341930327537049,272,130
"Acrobates_pygmaeus",153,-29.47,18.8,4.2,29.5,5.2,1101,0.483302974784739,430,106
"Acrobates_pygmaeus",150.16,-33.48,12.2,4.8,25.1,0.7,852,0.207978267961027,277,172
"Acrobates_pygmaeus",153.18,-28.53,18.6,3.9,28.8,6.2,1506,0.492443353865554,590,146
"Acrobates_pygmaeus",147.85,-37.78,14.6,3.6,25.5,4.2,692,0.156257065851007,200,153
"Acrobates_pygmaeus",146.08,-37.05,13.4,4.9,29.3,1.3,774,0.26634736522987,255,130
"Acrobates_pygmaeus",146.63,-38.07,14.3,3.9,26.7,3.8,681,0.193045434818324,215,139
"Acrobates_pygmaeus",148.15,-36.55,11.9,5.1,26.7,-0.1,756,0.199040332479167,230,140
"Acrobates_pygmaeus",151.4,-33.4,17.5,3.7,26.6,7.1,1308,0.299352450756598,444,213
"Acrobates_pygmaeus",149.24,-35.35,13.2,5.4,28.1,-0.3,584,0.160504211121706,172,120
"Acrobates_pygmaeus",140.91,-36.61,14.6,4.2,29.1,4.5,498,0.457709578940441,195,58
"Acrobates_pygmaeus",151.44,-32.93,17.7,4.2,28.7,5.6,898,0.340267686127442,328,135
"Acrobates_pygmaeus",152.91,-29.62,19.2,4.3,30.3,5.3,1027,0.494847849276109,404,97
"Acrobates_pygmaeus",151.97,-32,17.8,4.5,30,4.8,989,0.448088080457777,396,112
"Acrobates_pygmaeus",152.44,-28.5,16.8,4.4,28.5,3.7,972,0.444412774778882,367,108
"Acrobates_pygmaeus",152.74,-28.67,17,4.1,28,4.4,1193,0.498175067227648,477,113
"Acrobates_pygmaeus",153.05,-28.55,18.6,4.1,29.5,5.4,1263,0.485028826197069,495,124
"Acrobates_pygmaeus",149.44,-35.65,10.5,4.9,24.3,-1.5,768,0.179328084044486,230,157
"Acrobates_pygmaeus",149.91,-36.58,14.5,3.9,24.8,2.9,970,0.245249868719927,291,166
"Acrobates_pygmaeus",153.05,-26.68,20,3.5,28.5,9.4,1683,0.446041218555027,644,193
"Acrobates_pygmaeus",149.95,-37.4,15.2,3,23.1,7.2,899,0.144663304939716,251,195
"Acrobates_pygmaeus",147.86,-35.25,14.5,5.7,30.6,1.5,779,0.255409157296075,251,131
"Acrobates_pygmaeus",145.34,-16.62,23.5,2.6,31.2,14.7,1325,0.974437577572896,830,59
"Acrobates_pygmaeus",150.06,-36.39,15.8,3.4,24.8,5.4,936,0.223459718614226,282,169
"Acrobates_pygmaeus",151.22,-33.87,18,3.7,26.8,7.6,1165,0.233588888610506,370,220
"Acrobates_pygmaeus",140.1,-37.08,14.4,3.3,26.5,6.1,620,0.559871414786255,276,62
"Acrobates_pygmaeus",150.38,-34.74,15.9,4.1,27.1,4.3,1010,0.209954024120338,319,193
"Acrobates_pygmaeus",152.74,-31.76,17.8,3.7,26.9,6.7,1385,0.394657928500791,500,173
"Acrobates_pygmaeus",151.15,-33.82,17.8,3.9,27.3,6.9,1108,0.255406923304582,360,195
"Acrobates_pygmaeus",152.1,-32.4,17.9,4,28.4,6.9,1215,0.320104484649263,413,187
"Acrobates_pygmaeus",152.63,-30.09,14.9,4.5,26.3,0.9,1272,0.481578184592813,507,130
"Acrobates_pygmaeus",150.23,-34.34,13.6,4.8,26.6,1.4,742,0.223214109408653,244,142
"Acrobates_pygmaeus",145.72,-34.91,16.6,5.8,32.5,3.2,409,0.161210969247611,117,79
"Acrobates_pygmaeus",151.29,-32.79,17.5,4.6,29.9,4.7,739,0.34473792715333,271,111
"Acrobates_pygmaeus",152.86,-29.91,18.2,4.3,29.2,4.4,1090,0.464481187160463,416,108
"Acrobates_pygmaeus",148.18,-35.95,11.5,5.3,26.7,-0.6,955,0.273948470878378,319,157
"Acrobates_pygmaeus",150.26,-33.99,15.4,5,28.9,1.8,759,0.327080199439492,278,124
"Acrobates_pygmaeus",150.54,-34.85,17,3.6,26.6,6.6,1055,0.217626825654138,328,194
"Acrobates_pygmaeus",150.06,-31.69,15.4,5.5,29.7,1.9,763,0.252431010252183,254,159
"Acrobates_pygmaeus",152.49,-32.07,18.1,3.8,27.7,7,1167,0.36823559823993,414,167
"Acrobates_pygmaeus",150.63,-33.75,17,4.7,29.5,3.5,881,0.372387238089359,335,129
"Acrobates_pygmaeus",152.13,-32.73,17.9,3.7,26.6,8.4,1358,0.275096225043724,459,240
"Acrobates_pygmaeus",152.3,-32.55,18.3,3.7,27.1,8.4,1320,0.267903700507131,445,236
"Acrobates_pygmaeus",153.19,-30.08,19.3,3.5,27.8,8.9,1475,0.460206163401183,562,165
"Acrobates_pygmaeus",153.26,-29.35,19.3,3.7,28.4,7.9,1333,0.457605781824243,499,144
"Acrobates_pygmaeus",150.29,-35.65,16.2,3.4,25,5.6,1076,0.21737266804142,319,186
"Acrobates_pygmaeus",150.84,-33.77,17.6,4.5,29.4,4.6,817,0.337246287532517,298,121
"Acrobates_pygmaeus",146.1,-34.62,16.7,5.8,32.5,3.3,410,0.149058015505907,117,84
"Acrobates_pygmaeus",144.9,-35.82,15.4,5.4,31,2.6,378,0.233717051058518,119,68
"Acrobates_pygmaeus",151.3,-33.55,17.7,3.8,27.1,7,1258,0.279733881396426,418,210
"Acrobates_pygmaeus",150.04,-33.48,12.4,5,26,0.4,752,0.166708823632618,223,148
"Acrobates_pygmaeus",149.58,-33.42,13.6,5.4,28.9,0.4,625,0.177395081970925,187,121
"Acrobates_pygmaeus",151,-33.6,17.2,4.2,28.3,5.3,983,0.315093146052774,354,154
"Acrobates_pygmaeus",149.3,-31.38,16.8,5.7,31.9,2.9,707,0.283485372607447,240,137
"Acrobates_pygmaeus",151.13,-31.98,16.9,5,30.6,3.6,706,0.249680650796707,229,138
"Acrobates_pygmaeus",153.22,-29.48,19.3,3.7,28.5,7.8,1257,0.452810326050588,468,135
"Acrobates_pygmaeus",149.56,-33.7,11.9,5.3,27.1,-0.7,749,0.162901438900114,211,150
"Acrobates_pygmaeus",148.74,-33.28,15.6,5.9,32.1,1.4,639,0.128550051799619,174,136
"Acrobates_pygmaeus",147.9,-35.05,15.7,5.9,31.9,2.2,623,0.170035047757252,185,121
"Acrobates_pygmaeus",152.84,-31.08,18.3,3.8,28.3,6,1225,0.429515704896372,458,133
"Acrobates_pygmaeus",151.62,-25.62,21.4,4.5,33.1,7,670,0.473348103399751,264,83
"Acrobates_pygmaeus",151.12,-33.67,17.3,4,27.4,6.2,1137,0.289844117624394,390,184
"Acrobates_pygmaeus",150.94,-31.08,16.4,5.6,31.1,1.9,714,0.272082611352955,246,135
"Acrobates_pygmaeus",146.41,-34.6,16.6,5.8,32.4,3.4,417,0.15753893931629,120,89
"Acrobates_pygmaeus",149.49,-34.47,11.9,5.2,26.7,-0.1,743,0.186608320205688,226,145
"Acrobates_pygmaeus",152.13,-28.93,13.7,4.4,24.7,1.9,991,0.385410520179699,371,136
"Acrobates_pygmaeus",151.36,-33.35,17.8,3.8,27.3,6.7,1234,0.316980873568606,433,195
"Acrobates_pygmaeus",150.88,-33.42,17.4,4.5,29.2,4.5,887,0.341964841029941,329,139
"Acrobates_pygmaeus",151.46,-32.95,17.3,4.1,27.9,5.8,972,0.336689518401395,353,146
"Acrobates_pygmaeus",150.44,-34.37,13.1,4.5,25.2,1.8,969,0.226660693240637,313,176
"Acrobates_pygmaeus",150.9,-31.57,15.7,5.3,30.1,1.8,781,0.241809014705432,260,154
"Acrobates_pygmaeus",151.38,-33.23,17.8,3.9,27.4,6.7,1167,0.33373893292975,419,180
"Acrobates_pygmaeus",151.46,-33.28,18,3.7,26.7,7.6,1237,0.307200644578475,423,201
"Acrobates_pygmaeus",150.05,-30.7,18.6,5.8,33.6,3.6,596,0.321632066187733,210,110
"Acrobates_pygmaeus",151.28,-33.65,17.5,3.7,26.7,7.2,1295,0.270296433709065,427,219
"Acrobates_pygmaeus",149.91,-36.83,15.2,3.6,24.9,3.9,832,0.222227981359599,249,152
"Acrobates_pygmaeus",151.36,-33.25,17.5,3.9,27.1,6.6,1196,0.335939655251943,432,183
"Acrobates_pygmaeus",150.51,-34.62,13.4,4.3,24.8,2.6,1262,0.206927217407728,388,243
"Acrobates_pygmaeus",150.6,-30.37,16.6,5.8,31.9,1,695,0.336934679827262,254,126
"Acrobates_pygmaeus",150.57,-33.7,15.8,4.7,28.4,2.8,1028,0.386360650600063,399,150
"Acrobates_pygmaeus",151.41,-33.27,17.9,3.8,27.1,7.1,1210,0.323545017772662,424,190
"Acrobates_pygmaeus",153.46,-28.43,19.8,3.6,28.8,8.7,1707,0.452765924433642,651,183
"Acrobates_pygmaeus",152.36,-31.87,18.3,4.1,29.3,5.8,1125,0.426813438221332,434,133
"Acrobates_pygmaeus",152.34,-31.2,13.9,4.1,24.6,3,1437,0.485994698477501,600,155
"Acrobates_pygmaeus",149.72,-36.95,13.7,4,24.6,2.2,923,0.210993991811976,264,175
"Acrobates_pygmaeus",149.25,-36.92,10.9,4.6,24.2,-1.1,704,0.196009641342998,209,149
"Acrobates_pygmaeus",151.1,-33.8,17.6,4,27.6,6.4,1071,0.276480892794612,359,179
"Acrobates_pygmaeus",150.86,-34,17.4,4.3,28.3,5.2,803,0.26886948651005,271,132
"Acrobates_pygmaeus",151.16,-33.73,17.3,3.9,27,6.6,1226,0.282035474325666,413,202
"Acrobates_pygmaeus",151.41,-33.07,17.8,4,28,6.3,1015,0.330739425167247,365,156
"Acrobates_pygmaeus",152.99,-30.05,18.4,4.1,28.8,5.6,1272,0.442948801005903,480,133
"Acrobates_pygmaeus",148.41,-35.17,13,5.5,28.2,1,1060,0.288498147970678,362,172
"Acrobates_pygmaeus",149.3,-33.82,12.8,5.4,28.4,-0.1,821,0.185826654317838,250,158
"Acrobates_pygmaeus",151.01,-34.08,16.8,3.9,26.3,6.2,1155,0.259164746639827,381,200
"Acrobates_pygmaeus",151.13,-33.88,17.9,3.9,27.3,6.8,1072,0.247839471928433,345,192
"Acrobates_pygmaeus",153.05,-28.87,19.6,4.1,30.7,6.3,1048,0.471452216448989,405,106
"Acrobates_pygmaeus",151.66,-30.02,11.7,4.6,23.8,0.1,1035,0.311332310597139,366,183
"Acrobates_pygmaeus",149.22,-21.43,23,3.7,31.3,12.1,1622,0.805626597979362,873,88
"Acrobates_pygmaeus",150.22,-34.67,13.4,4.7,26.1,1.6,905,0.180582485541503,279,185
"Acrobates_pygmaeus",149.08,-32.8,15,5.7,30.3,1.6,700,0.119228717180086,190,156
"Acrobates_pygmaeus",150.05,-33.65,12.2,4.9,25.5,0.6,834,0.157600697952282,253,173
"Acrobates_pygmaeus",152.94,-29.7,19.3,4.2,30.2,5.9,1018,0.480415933810575,394,98
"Acrobates_pygmaeus",152,-29.17,14.6,4.7,26.6,1.1,843,0.394846376166302,326,122
"Acrobates_pygmaeus",151.1,-33.7,17.2,4,27.5,6.1,1125,0.292776774804318,388,181
"Acrobates_pygmaeus",151.56,-29.73,14.2,5,27.2,0.6,848,0.365148834642648,320,144
"Acrobates_pygmaeus",149.46,-36.18,10.6,4.8,24.2,-1.6,764,0.211784336111639,221,146
"Acrobates_pygmaeus",151.36,-33.5,17.8,3.7,26.9,7.2,1300,0.287057138430442,433,217
"Acrobates_pygmaeus",150.6,-33.73,16.3,4.7,28.9,3.1,974,0.382126294495314,375,142
"Acrobates_pygmaeus",150.9,-33.58,17.7,4.4,29.4,4.9,869,0.330044564033003,318,136
"Acrobates_pygmaeus",145.5,-34.45,17,5.8,32.7,3.4,381,0.164747040204495,109,77
"Acrobates_pygmaeus",151.15,-33.8,18,3.9,27.5,6.9,1089,0.256269907972148,354,191
"Acrobates_pygmaeus",150.99,-33.38,17.2,4.3,28.6,4.9,941,0.333045666654537,346,148
"Acrobates_pygmaeus",151.06,-33.7,17.5,4.1,28.1,5.9,1033,0.301070706158546,362,164
"Acrobates_pygmaeus",151.76,-32.93,18.2,3.9,27.4,7.6,1154,0.304452411199525,385,191
"Acrobates_pygmaeus",140.95,-36.72,14.6,4.2,29,4.5,513,0.460357436974296,202,59
"Acrobates_pygmaeus",150.66,-23.5,22.8,3.9,31.7,10.9,822,0.5266190245785,344,85
"Acrobates_pygmaeus",140.36,-36.97,14.7,3.7,28.4,5.5,573,0.506967513998067,241,62
"Acrobates_pygmaeus",150.41,-23.33,22.8,4,32.4,10.1,735,0.505411298872783,302,77
"Acrobates_pygmaeus",140.75,-36.97,14.5,3.9,28.8,4.9,547,0.467149847701313,220,62
"Acrobates_pygmaeus",138.76,-34.83,14.8,4.3,28.1,5.3,778,0.5630937253663,340,74
"Acrobates_pygmaeus",141.34,-34.15,17.5,5.1,32.3,5.2,248,0.284272502428774,81,39
"Acrobates_pygmaeus",141.1,-37.22,14.2,4,28.2,4.4,613,0.474546676078911,248,70
"Acrobates_pygmaeus",140.99,-37.78,13.7,3.4,25.7,4.6,734,0.459557733436479,297,88
"Acrobates_pygmaeus",140.87,-37.66,13.8,3.5,26.2,4.8,706,0.473245735663956,289,82
"Acrobates_pygmaeus",153.04,-30.46,18.9,3.8,28.2,7.5,1550,0.481339749794642,611,159
"Acrobates_pygmaeus",150.95,-32.31,17.2,4.9,30.7,4,684,0.2775381832488,234,120
"Acrobates_pygmaeus",150.42,-35.06,15,3.9,25.3,4.7,1167,0.210419707428515,360,218
"Acrobates_pygmaeus",151.94,-32.3,18,4.4,29.8,5.7,1081,0.37432447372029,399,144
"Acrobates_pygmaeus",150.04,-31.73,12.7,5.3,26.5,1,1003,0.177290458923928,305,216
"Acrobates_pygmaeus",151.44,-33.25,17.9,3.7,26.9,7.3,1208,0.315417913701519,418,193
"Acrobates_pygmaeus",151.41,-33.49,17.7,3.6,26.5,7.5,1335,0.285376274434574,443,225
"Acrobates_pygmaeus",153.15,-29.65,19.1,3.8,28.5,7.3,1182,0.44588925429389,438,126
"Acrobates_pygmaeus",150.6,-34.97,16.9,3.4,25.7,7.4,1118,0.204866856287481,333,212
"Acrobates_pygmaeus",150.2,-29.76,18.2,5.9,33.6,2.4,732,0.31258290394945,261,141
"Acrobates_pygmaeus",149,-31.26,16.5,5.8,31.7,2.5,764,0.23027560795196,242,166
"Acrobates_pygmaeus",150.26,-35.64,16.1,3.5,25.2,5.3,1070,0.216759314879873,319,185
"Acrobates_pygmaeus",149.3,-31.2,16.6,5.7,31.6,2.7,777,0.247735700755185,254,163
"Acrobates_pygmaeus",148.96,-31.31,15.7,5.7,30.7,2.3,849,0.211985700184421,260,187
"Acrobates_pygmaeus",149.93,-30.13,18.3,5.9,33.5,3.2,703,0.277362156294612,241,140
"Acrobates_pygmaeus",149.24,-31.22,16.5,5.7,31.5,2.7,800,0.24759894684637,260,169
"Acrobates_pygmaeus",152.22,-29.85,13.5,4.5,24.9,0.7,995,0.495252967798062,417,111
"Acrobates_pygmaeus",150.38,-34.3,15.4,4.7,28.1,2.4,755,0.258781755102195,252,133
"Acrobates_pygmaeus",149.91,-37.29,14.9,3.2,23.4,5.8,897,0.152068344968542,247,187
"Acrobates_pygmaeus",147.96,-35.74,11.9,5.4,27.4,-0.1,1065,0.318851278240112,373,168
"Acrobates_pygmaeus",150.88,-34.08,17.2,4.1,27.6,5.5,898,0.246995995643135,292,153
